symbol,geneid,description,pvalue,padj,log2foldchange,stat,basemean,ingested_at,bronze_source_file,series_id,gb_acc
GSE1,23199.0,Gse1 coiled-coil protein,0.834,0.93789,-0.0248468,-0.209392,197.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UBE2G1,7326.0,ubiquitin conjugating enzyme E2 G1,0.834,0.93789,0.0389258,0.209493,877.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NDUFS7,374291.0,NADH:ubiquinone oxidoreductase core subunit S7,0.834,0.93789,-0.0241586,-0.20995,2889.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NDUFA13,51079.0,NADH:ubiquinone oxidoreductase subunit A13,0.834,0.93789,-0.0341294,-0.209557,3485.96,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RTEL1,51750.0,regulator of telomere elongation helicase 1,0.834,0.93789,0.0427003,0.209799,170.49,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CA8,767.0,carbonic anhydrase 8,0.834,0.938045,-0.10699,-0.20914,13.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NCF1C,654817.0,neutrophil cytosolic factor 1C pseudogene,0.834,0.938092,0.0614101,0.209011,5497.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRBV4-1,28617.0,T cell receptor beta variable 4-1,0.835,0.938131,0.0945354,0.208816,161.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CYFIP1,23191.0,cytoplasmic FMR1 interacting protein 1,0.835,0.938131,-0.0551936,-0.208816,1375.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
EDEM3,80267.0,ER degradation enhancing alpha-mannosidase like protein 3,0.835,0.938271,0.0425526,0.208506,228.16,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CHCHD10,400916.0,coiled-coil-helix-coiled-coil-helix domain containing 10,0.835,0.938271,-0.0583881,-0.208531,40.68,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CEP85,64793.0,centrosomal protein 85,0.835,0.938371,0.0470229,0.208317,390.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
INF2,64423.0,inverted formin 2,0.835,0.938448,-0.0711663,-0.208153,400.31,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GPBAR1,151306.0,G protein-coupled bile acid receptor 1,0.835,0.938465,0.0718578,0.207972,2456.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SEMA6A,57556.0,semaphorin 6A,0.835,0.938465,0.0630966,0.208007,55.28,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CTNND1,1500.0,catenin delta 1,0.835,0.938465,-0.0521123,-0.207688,134.22,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CEP164,22897.0,centrosomal protein 164,0.836,0.938465,0.0273935,0.207589,252.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC100131626,100131626.0,uncharacterized LOC100131626,0.835,0.938465,0.0579118,0.207691,22.51,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PRORP,9692.0,protein only RNase P catalytic subunit,0.836,0.938465,0.0259247,0.207532,530.26,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MMP24OS,101410538.0,MMP24 opposite strand,0.836,0.938465,-0.0495648,-0.207604,89.95,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZMYM3,9203.0,zinc finger MYM-type containing 3,0.836,0.938465,0.0407322,0.207594,265.54,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MRPL19,9801.0,mitochondrial ribosomal protein L19,0.836,0.938517,0.0266819,0.206698,179.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC101927179,101927179.0,uncharacterized LOC101927179,0.836,0.938517,-0.0591085,-0.207223,28.19,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ANKRA2,57763.0,ankyrin repeat family A member 2,0.836,0.938517,-0.0300996,-0.206795,349.1,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CNPY3,10695.0,canopy FGF signaling regulator 3,0.836,0.938517,-0.0259503,-0.207068,5621.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GTF2IRD2,84163.0,GTF2I repeat domain containing 2,0.836,0.938517,-0.0275123,-0.20682,313.58,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC102723534,102723534.0,HECT and RLD domain containing E3 ubiquitin protein ligase 2 pseudogene,0.836,0.938517,0.119719,0.206828,8.85,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARHGAP11B-DT,102725021.0,ARHGAP11B divergent transcript,0.836,0.938517,-0.0658027,-0.206902,19.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LCMT1-AS1,102723510.0,LCMT1 antisense RNA 1,0.836,0.938517,-0.0798861,-0.207113,9.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FCSK,197258.0,fucose kinase,0.836,0.938517,0.0260877,0.206647,442.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PRDM15,63977.0,PR/SET domain 15,0.836,0.938517,-0.0540018,-0.206922,218.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CCDC22,28952.0,coiled-coil domain containing 22,0.836,0.938517,0.0323809,0.207014,1586.8,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LMBR1L,55716.0,limb development membrane protein 1 like,0.836,0.938524,-0.0164526,-0.206563,2302.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NCF2,4688.0,neutrophil cytosolic factor 2,0.837,0.938572,-0.0560238,-0.206014,7339.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ERICH1,157697.0,glutamate rich 1,0.837,0.938572,-0.0347611,-0.206199,952.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TLR4,7099.0,toll like receptor 4,0.837,0.938572,-0.0566339,-0.206139,813.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRAJ10,28745.0,T cell receptor alpha joining 10,0.837,0.938572,-0.0901222,-0.2061,14.07,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF836,162962.0,zinc finger protein 836,0.837,0.938572,-0.0440384,-0.206367,98.71,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF419,79744.0,zinc finger protein 419,0.837,0.938572,-0.047765,-0.205982,161.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
WBP2NL,164684.0,WBP2 N-terminal like,0.837,0.938572,-0.0525238,-0.206221,368.9,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ICE1,23379.0,interactor of little elongation complex ELL subunit 1,0.837,0.938608,-0.0411116,-0.205866,169.05,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
AFF1,4299.0,ALF transcription elongation factor 1,0.837,0.938633,0.0333408,0.205762,178.79,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SNORD13F,109616986.0,"small nucleolar RNA, C/D box 13F",0.837,0.938765,0.0566313,0.205478,41.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
QRICH2,84074.0,glutamine rich 2,0.837,0.938765,-0.0654534,-0.205461,34.57,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SMDT1,91689.0,single-pass membrane protein with aspartate rich tail 1,0.837,0.93877,-0.0335816,-0.20538,1324.43,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TSGA10,80705.0,testis specific 10,0.838,0.9392,-0.0607265,-0.204752,101.53,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARHGAP15,55843.0,Rho GTPase activating protein 15,0.838,0.9392,-0.0307296,-0.204664,1949.15,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BST1,683.0,bone marrow stromal cell antigen 1,0.838,0.9392,-0.0514872,-0.204735,1414.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF568,374900.0,zinc finger protein 568,0.838,0.93922,0.0400839,0.204566,126.26,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
AP4B1,10717.0,adaptor related protein complex 4 subunit beta 1,0.838,0.93931,-0.0261272,-0.204012,613.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CHRNB2,1141.0,cholinergic receptor nicotinic beta 2 subunit,0.838,0.93931,-0.0315223,-0.204018,563.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NELFA,7469.0,negative elongation factor complex member A,0.838,0.93931,-0.0241766,-0.204286,348.63,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
EXOSC9,5393.0,exosome component 9,0.838,0.93931,-0.0223736,-0.204187,462.07,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
COPS6,10980.0,COP9 signalosome subunit 6,0.838,0.93931,0.0209164,0.204377,3357.73,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MORC2-AS1,150291.0,MORC2 antisense RNA 1,0.838,0.93931,-0.0587634,-0.204137,65.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TPR,7175.0,"translocated promoter region, nuclear basket protein",0.839,0.939405,-0.0273713,-0.203753,1444.01,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RIN3,79890.0,Ras and Rab interactor 3,0.839,0.939405,-0.0337541,-0.203778,2676.32,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TCF7L2,6934.0,transcription factor 7 like 2,0.839,0.939443,0.0546206,0.203597,95.02,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SLC7A6OS,84138.0,solute carrier family 7 member 6 opposite strand,0.839,0.939443,-0.0254693,-0.203559,697.1,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RTCA,8634.0,RNA 3'-terminal phosphate cyclase,0.839,0.939723,-0.0282155,-0.203045,256.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZFYVE16,9765.0,zinc finger FYVE-type containing 16,0.839,0.939723,0.053114,0.203016,123.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105378443,105378443.0,uncharacterized LOC105378443,0.839,0.939723,-0.0466518,-0.203013,311.69,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PXYLP1,92370.0,2-phosphoxylose phosphatase 1,0.839,0.940077,0.037289,0.202534,149.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RNF215,200312.0,ring finger protein 215,0.84,0.940212,-0.0918011,-0.202304,18.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
COL23A1,91522.0,collagen type XXIII alpha 1 chain,0.84,0.940308,0.107346,0.202022,10.95,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CHP1P2,729603.0,CHP1 pseudogene 2,0.84,0.940308,-0.0721706,-0.201969,15.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DBH-AS1,138948.0,DBH antisense RNA 1,0.84,0.940308,-0.0776513,-0.202026,20.93,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IMPDH1,3614.0,inosine monophosphate dehydrogenase 1,0.84,0.940314,0.0413997,0.201887,5109.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDE7B,27115.0,phosphodiesterase 7B,0.84,0.940353,0.0818229,0.201767,19.26,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SEMA3F-AS1,100129060.0,SEMA3F antisense RNA 1,0.841,0.940526,0.0253124,0.200971,308.19,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DYNLT1,6993.0,dynein light chain Tctex-type 1,0.841,0.940526,0.0318639,0.200892,1310.45,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZDHHC4,55146.0,zinc finger DHHC-type palmitoyltransferase 4,0.841,0.940526,0.0251297,0.200897,679.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ALG9,79796.0,"ALG9 alpha-1,2-mannosyltransferase",0.84,0.940526,-0.0301593,-0.201426,172.93,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RPAP3,79657.0,RNA polymerase II associated protein 3,0.841,0.940526,0.0314152,0.200987,344.61,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105371981,105371981.0,uncharacterized LOC105371981,0.84,0.940526,0.0846337,0.201364,31.24,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MAP2K2,5605.0,mitogen-activated protein kinase kinase 2,0.841,0.940526,-0.0216866,-0.201243,2357.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107985284,107985284.0,uncharacterized LOC107985284,0.841,0.940526,0.0601289,0.201069,17.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KIR2DL1,3802.0,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1",0.84,0.940526,0.0602892,0.201321,171.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CD151,977.0,CD151 molecule (Raph blood group),0.841,0.940573,0.0540198,0.200687,693.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MAP3K10,4294.0,mitogen-activated protein kinase kinase kinase 10,0.841,0.940573,0.0527105,0.200744,19.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LAMB2P1,22973.0,laminin subunit beta 2 pseudogene 1,0.841,0.940593,0.0921044,0.200263,8.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DVL2,1856.0,dishevelled segment polarity protein 2,0.841,0.940593,0.0330644,0.200524,674.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF283,284349.0,zinc finger protein 283,0.841,0.940593,0.0536515,0.200316,35.75,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PTK6,5753.0,protein tyrosine kinase 6,0.841,0.940593,0.0529858,0.200227,40.78,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RTEL1-TNFRSF6B,100533107.0,RTEL1-TNFRSF6B readthrough (NMD candidate),0.841,0.940593,0.0391384,0.200213,173.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NKAPP1,158801.0,NFKB activating protein pseudogene 1,0.841,0.940593,0.0636025,0.200245,33.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
AQP3,360.0,aquaporin 3 (Gill blood group),0.841,0.9406,0.0594217,0.200055,1711.4,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TDRD7,23424.0,tudor domain containing 7,0.841,0.9406,0.0435574,0.200119,350.37,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NEK11,79858.0,NIMA related kinase 11,0.842,0.940661,-0.0581116,-0.199638,22.91,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
VCAN,1462.0,versican,0.842,0.940661,0.0575343,0.199383,3766.94,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CNPY3-GNMT,107080644.0,CNPY3-GNMT readthrough,0.842,0.940661,-0.0253326,-0.199852,1330.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZFAND4,93550.0,zinc finger AN1-type containing 4,0.842,0.940661,0.0435912,0.199446,186.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105370174,105370174.0,uncharacterized LOC105370174,0.842,0.940661,0.0705551,0.199388,10.61,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MAP2K7,5609.0,mitogen-activated protein kinase kinase 7,0.842,0.940661,-0.0557638,-0.199468,18.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PIK3IP1-DT,101929760.0,PIK3IP1 divergent transcript,0.842,0.940661,0.0681806,0.199522,30.93,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107987398,107987398.0,replaced by ID 101929819,0.842,0.940661,0.0962511,0.19954,15.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDE4DIP,9659.0,phosphodiesterase 4D interacting protein,0.842,0.940766,0.0312519,0.198702,564.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
USF1,7391.0,upstream transcription factor 1,0.843,0.940766,-0.19203,-0.198618,656.73,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105379524,105379524.0,uncharacterized LOC105379524,0.843,0.940766,-0.103734,-0.198081,45.33,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PNPT1,87178.0,polyribonucleotide nucleotidyltransferase 1,0.843,0.940766,-0.0418229,-0.197949,396.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KIF5C,3800.0,kinesin family member 5C,0.843,0.940766,0.0643281,0.197808,23.76,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ATIC,471.0,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,0.843,0.940766,-0.0355258,-0.198022,1027.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TAP2,6891.0,"transporter 2, ATP binding cassette subfamily B member",0.843,0.940766,-0.0471516,-0.197781,752.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PILRA,29992.0,paired immunoglobin like type 2 receptor alpha,0.843,0.940766,-0.0389535,-0.19794,4382.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NDUFB2,4708.0,NADH:ubiquinone oxidoreductase subunit B2,0.842,0.940766,0.030961,0.198736,1121.46,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRBV6-4,28603.0,T cell receptor beta variable 6-4,0.843,0.940766,0.0656006,0.19793,43.31,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
C11orf54,28970.0,chromosome 11 open reading frame 54,0.843,0.940766,0.0329207,0.197876,202.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
OBI1,79596.0,ORC ubiquitin ligase 1,0.842,0.940766,-0.0516889,-0.198929,123.5,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FAHD1,81889.0,fumarylacetoacetate hydrolase domain containing 1,0.843,0.940766,-0.0379151,-0.198424,373.19,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105371088,105371088.0,uncharacterized LOC105371088,0.843,0.940766,-0.0956955,-0.198603,19.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RNASEK-C17orf49,100529209.0,RNASEK-C17orf49 readthrough,0.842,0.940766,-0.0278152,-0.199013,2323.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DDX52,11056.0,DExD-box helicase 52,0.843,0.940766,-0.0389142,-0.197758,401.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SP2-DT,102724532.0,SP2 divergent transcript,0.842,0.940766,0.0823358,0.199157,16.52,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105372432,105372432.0,uncharacterized LOC105372432,0.843,0.940766,-0.0442038,-0.19794,27.75,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NRSN2-AS1,100507459.0,NRSN2 antisense RNA 1,0.843,0.940766,0.0807134,0.197881,11.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
COMT,1312.0,catechol-O-methyltransferase,0.842,0.940766,-0.0383568,-0.199082,3369.17,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
APH1B,83464.0,"aph-1 homolog B, gamma-secretase subunit",0.843,0.940889,0.0316794,0.197542,178.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGHV3-53,28420.0,immunoglobulin heavy variable 3-53,0.844,0.940961,-0.0520291,-0.197385,163.86,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMEM150B,284417.0,transmembrane protein 150B,0.844,0.940975,0.0783821,0.197293,78.84,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
XYLT1,64131.0,xylosyltransferase 1,0.844,0.941082,-0.0346396,-0.197088,155.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PGAM4,441531.0,phosphoglycerate mutase family member 4,0.844,0.941082,0.0366632,0.19702,104.31,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMEM219,124446.0,transmembrane protein 219,0.844,0.941309,0.0314175,0.196674,2966.2,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HDGFL2,84717.0,HDGF like 2,0.844,0.941309,0.0223685,0.196609,414.86,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NBPF26,101060684.0,NBPF member 26,0.844,0.941322,0.0413318,0.196519,425.34,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PCGF1,84759.0,polycomb group ring finger 1,0.844,0.941493,0.0268032,0.196248,402.48,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
APIP,51074.0,APAF1 interacting protein,0.844,0.941499,-0.0335088,-0.196166,210.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PPARG,5468.0,peroxisome proliferator activated receptor gamma,0.845,0.941508,-0.0981762,-0.195784,11.93,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
C3orf18,51161.0,chromosome 3 open reading frame 18,0.845,0.941508,-0.0393953,-0.19578,336.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TLR1,7096.0,toll like receptor 1,0.845,0.941508,0.0553198,0.196009,483.62,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NAGLU,4669.0,N-acetyl-alpha-glucosaminidase,0.845,0.941508,-0.0354958,-0.195837,1241.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMEM164,84187.0,transmembrane protein 164,0.845,0.941508,-0.0304569,-0.19579,175.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TBCD,6904.0,tubulin folding cofactor D,0.845,0.941554,0.0298652,0.195652,1804.17,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SP140L,93349.0,SP140 nuclear body protein like,0.845,0.94156,0.0237838,0.195494,717.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SULT1A2,6799.0,sulfotransferase family 1A member 2,0.845,0.94156,0.111121,0.195534,154.22,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
VAMP4,8674.0,vesicle associated membrane protein 4,0.845,0.941656,-0.0312157,-0.195288,338.69,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LEMD2,221496.0,LEM domain nuclear envelope protein 2,0.845,0.941656,-0.0170666,-0.195234,1120.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMCO3,55002.0,transmembrane and coiled-coil domains 3,0.846,0.94207,0.0318298,0.194684,692.43,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZSWIM5,57643.0,zinc finger SWIM-type containing 5,0.846,0.942084,-0.0645174,-0.194364,41.5,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UNC50,25972.0,unc-50 inner nuclear membrane RNA binding protein,0.846,0.942084,0.0244796,0.19447,659.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NOP14,8602.0,NOP14 nucleolar protein,0.846,0.942084,-0.02598,-0.194291,364.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
